Stations_ID;Stations_Name;Parameter;Von_Datum;Bis_Datum;Gesamt_Fehlwerte;Beschreibung;eor;                                                                                                              
4625;Schwerin;FM;19.09.1992;20.09.1992;2;;eor;                                                                                                                                                          
4625;Schwerin;FM;26.01.1993;26.01.1993;1;;eor;                                                                                                                                                          
4625;Schwerin;FM;31.01.1993;31.01.1993;1;;eor;                                                                                                                                                          
4625;Schwerin;FM;11.02.1993;12.02.1993;2;;eor;                                                                                                                                                          
4625;Schwerin;FM;26.03.1993;28.03.1993;3;;eor;                                                                                                                                                          
4625;Schwerin;FM;09.04.1993;09.04.1993;1;;eor;                                                                                                                                                          
4625;Schwerin;FM;04.08.1993;06.08.1993;3;;eor;                                                                                                                                                          
4625;Schwerin;FM;26.08.1993;26.08.1993;1;;eor;                                                                                                                                                          
4625;Schwerin;FM;13.11.1993;14.11.1993;2;;eor;                                                                                                                                                          
4625;Schwerin;FM;30.08.1998;30.08.1998;1;;eor;                                                                                                                                                          
4625;Schwerin;FM;13.01.2001;15.01.2001;3;;eor;                                                                                                                                                          
4625;Schwerin;FM;05.04.2001;06.04.2001;2;;eor;                                                                                                                                                          
4625;Schwerin;FM;09.10.2001;09.10.2001;1;;eor;                                                                                                                                                          
4625;Schwerin;FM;27.04.2002;30.04.2002;4;;eor;                                                                                                                                                          
4625;Schwerin;FM;25.01.2004;26.01.2004;2;;eor;                                                                                                                                                          
4625;Schwerin;FM;14.02.2006;14.02.2006;1;;eor;                                                                                                                                                          
4625;Schwerin;FM;24.09.2008;24.09.2008;1;;eor;                                                                                                                                                          
4625;Schwerin;FM;14.06.2009;14.06.2009;1;;eor;                                                                                                                                                          
4625;Schwerin;FM;01.07.2009;02.07.2009;2;;eor;                                                                                                                                                          
4625;Schwerin;FM;21.04.2013;22.04.2013;2;;eor;                                                                                                                                                          
4625;Schwerin;FM;02.06.2013;03.06.2013;2;;eor;                                                                                                                                                          
4625;Schwerin;FM;20.09.2013;24.09.2013;5;;eor;                                                                                                                                                          
4625;Schwerin;FM;12.07.2014;14.07.2014;3;;eor;                                                                                                                                                          
4625;Schwerin;FM;16.07.2014;17.07.2014;2;;eor;                                                                                                                                                          
4625;Schwerin;FM;21.01.2015;23.01.2015;3;;eor;                                                                                                                                                          
4625;Schwerin;FM;11.03.2015;11.03.2015;1;;eor;                                                                                                                                                          
4625;Schwerin;FM;20.08.2015;25.08.2015;6;;eor;                                                                                                                                                          
4625;Schwerin;FM;31.10.2016;07.11.2016;8;;eor;                                                                                                                                                          
4625;Schwerin;FM;04.07.2018;04.07.2018;1;;eor;                                                                                                                                                          
4625;Schwerin;FM;29.01.2020;30.01.2020;2;;eor;                                                                                                                                                          
4625;Schwerin;FM;04.03.2020;04.03.2020;1;;eor;                                                                                                                                                          
4625;Schwerin;FM;25.04.2021;25.05.2021;31;;eor;                                                                                                                                                         
4625;Schwerin;FM;27.06.2023;28.09.2023;94;;eor;                                                                                                                                                         
4625;Schwerin;FX;04.01.1967;05.01.1967;2;;eor;                                                                                                                                                          
4625;Schwerin;FX;07.01.1967;09.01.1967;3;;eor;                                                                                                                                                          
4625;Schwerin;FX;15.01.1967;25.01.1967;11;;eor;                                                                                                                                                         
4625;Schwerin;FX;28.01.1967;29.01.1967;2;;eor;                                                                                                                                                          
4625;Schwerin;FX;09.02.1967;14.02.1967;6;;eor;                                                                                                                                                          
4625;Schwerin;FX;17.02.1967;18.02.1967;2;;eor;                                                                                                                                                          
4625;Schwerin;FX;25.02.1967;27.02.1967;3;;eor;                                                                                                                                                          
4625;Schwerin;FX;05.03.1967;05.03.1967;1;;eor;                                                                                                                                                          
4625;Schwerin;FX;07.03.1967;09.03.1967;3;;eor;                                                                                                                                                          
4625;Schwerin;FX;31.03.1967;31.03.1967;1;;eor;                                                                                                                                                          
4625;Schwerin;FX;02.04.1967;02.04.1967;1;;eor;                                                                                                                                                          
4625;Schwerin;FX;04.04.1967;04.04.1967;1;;eor;                                                                                                                                                          
4625;Schwerin;FX;06.04.1967;06.04.1967;1;;eor;                                                                                                                                                          
4625;Schwerin;FX;08.04.1967;08.04.1967;1;;eor;                                                                                                                                                          
4625;Schwerin;FX;10.04.1967;10.04.1967;1;;eor;                                                                                                                                                          
4625;Schwerin;FX;12.04.1967;15.04.1967;4;;eor;                                                                                                                                                          
4625;Schwerin;FX;23.04.1967;23.04.1967;1;;eor;                                                                                                                                                          
4625;Schwerin;FX;26.04.1967;28.04.1967;3;;eor;                                                                                                                                                          
4625;Schwerin;FX;01.05.1967;04.05.1967;4;;eor;                                                                                                                                                          
4625;Schwerin;FX;07.05.1967;07.05.1967;1;;eor;                                                                                                                                                          
4625;Schwerin;FX;09.05.1967;11.05.1967;3;;eor;                                                                                                                                                          
4625;Schwerin;FX;13.05.1967;17.05.1967;5;;eor;                                                                                                                                                          
4625;Schwerin;FX;19.05.1967;19.05.1967;1;;eor;                                                                                                                                                          
4625;Schwerin;FX;21.05.1967;24.05.1967;4;;eor;                                                                                                                                                          
4625;Schwerin;FX;27.05.1967;28.05.1967;2;;eor;                                                                                                                                                          
4625;Schwerin;FX;30.05.1967;03.06.1967;5;;eor;                                                                                                                                                          
4625;Schwerin;FX;08.06.1967;10.06.1967;3;;eor;                                                                                                                                                          
4625;Schwerin;FX;14.06.1967;14.06.1967;1;;eor;                                                                                                                                                          
4625;Schwerin;FX;16.06.1967;20.06.1967;5;;eor;                                                                                                                                                          
4625;Schwerin;FX;25.06.1967;25.06.1967;1;;eor;                                                                                                                                                          
4625;Schwerin;FX;27.06.1967;27.06.1967;1;;eor;                                                                                                                                                          
4625;Schwerin;FX;01.07.1967;02.07.1967;2;;eor;                                                                                                                                                          
4625;Schwerin;FX;05.07.1967;07.07.1967;3;;eor;                                                                                                                                                          
4625;Schwerin;FX;10.07.1967;18.07.1967;9;;eor;                                                                                                                                                          
4625;Schwerin;FX;21.07.1967;27.07.1967;7;;eor;                                                                                                                                                          
4625;Schwerin;FX;29.07.1967;02.08.1967;5;;eor;                                                                                                                                                          
4625;Schwerin;FX;04.08.1967;04.08.1967;1;;eor;                                                                                                                                                          
4625;Schwerin;FX;06.08.1967;14.08.1967;9;;eor;                                                                                                                                                          
4625;Schwerin;FX;16.08.1967;16.08.1967;1;;eor;                                                                                                                                                          
4625;Schwerin;FX;21.08.1967;30.08.1967;10;;eor;                                                                                                                                                         
4625;Schwerin;FX;01.09.1967;01.09.1967;1;;eor;                                                                                                                                                          
4625;Schwerin;FX;04.09.1967;04.09.1967;1;;eor;                                                                                                                                                          
4625;Schwerin;FX;07.09.1967;19.09.1967;13;;eor;                                                                                                                                                         
4625;Schwerin;FX;21.09.1967;21.09.1967;1;;eor;                                                                                                                                                          
4625;Schwerin;FX;24.09.1967;26.09.1967;3;;eor;                                                                                                                                                          
4625;Schwerin;FX;28.09.1967;29.09.1967;2;;eor;                                                                                                                                                          
4625;Schwerin;FX;03.10.1967;04.10.1967;2;;eor;                                                                                                                                                          
4625;Schwerin;FX;06.10.1967;06.10.1967;1;;eor;                                                                                                                                                          
4625;Schwerin;FX;11.10.1967;12.10.1967;2;;eor;                                                                                                                                                          
4625;Schwerin;FX;14.10.1967;14.10.1967;1;;eor;                                                                                                                                                          
4625;Schwerin;FX;19.10.1967;19.10.1967;1;;eor;                                                                                                                                                          
4625;Schwerin;FX;21.10.1967;21.10.1967;1;;eor;                                                                                                                                                          
4625;Schwerin;FX;23.10.1967;25.10.1967;3;;eor;                                                                                                                                                          
4625;Schwerin;FX;27.10.1967;27.10.1967;1;;eor;                                                                                                                                                          
4625;Schwerin;FX;31.10.1967;02.11.1967;3;;eor;                                                                                                                                                          
4625;Schwerin;FX;04.11.1967;04.11.1967;1;;eor;                                                                                                                                                          
4625;Schwerin;FX;06.11.1967;06.11.1967;1;;eor;                                                                                                                                                          
4625;Schwerin;FX;08.11.1967;10.11.1967;3;;eor;                                                                                                                                                          
4625;Schwerin;FX;14.11.1967;15.11.1967;2;;eor;                                                                                                                                                          
4625;Schwerin;FX;19.11.1967;27.11.1967;9;;eor;                                                                                                                                                          
4625;Schwerin;FX;30.11.1967;02.12.1967;3;;eor;                                                                                                                                                          
4625;Schwerin;FX;08.12.1967;11.12.1967;4;;eor;                                                                                                                                                          
4625;Schwerin;FX;13.12.1967;14.12.1967;2;;eor;                                                                                                                                                          
4625;Schwerin;FX;20.12.1967;21.12.1967;2;;eor;                                                                                                                                                          
4625;Schwerin;FX;25.12.1967;25.12.1967;1;;eor;                                                                                                                                                          
4625;Schwerin;FX;27.12.1967;27.12.1967;1;;eor;                                                                                                                                                          
4625;Schwerin;FX;29.12.1967;03.01.1968;6;;eor;                                                                                                                                                          
4625;Schwerin;FX;06.01.1968;07.01.1968;2;;eor;                                                                                                                                                          
4625;Schwerin;FX;09.01.1968;10.01.1968;2;;eor;                                                                                                                                                          
4625;Schwerin;FX;14.01.1968;14.01.1968;1;;eor;                                                                                                                                                          
4625;Schwerin;FX;19.01.1968;23.01.1968;5;;eor;                                                                                                                                                          
4625;Schwerin;FX;27.01.1968;27.01.1968;1;;eor;                                                                                                                                                          
4625;Schwerin;FX;03.02.1968;13.02.1968;11;;eor;                                                                                                                                                         
4625;Schwerin;FX;15.02.1968;15.02.1968;1;;eor;                                                                                                                                                          
4625;Schwerin;FX;19.02.1968;20.02.1968;2;;eor;                                                                                                                                                          
4625;Schwerin;FX;25.02.1968;04.03.1968;9;;eor;                                                                                                                                                          
4625;Schwerin;FX;06.03.1968;07.03.1968;2;;eor;                                                                                                                                                          
4625;Schwerin;FX;12.03.1968;12.03.1968;1;;eor;                                                                                                                                                          
4625;Schwerin;FX;16.03.1968;16.03.1968;1;;eor;                                                                                                                                                          
4625;Schwerin;FX;25.03.1968;26.03.1968;2;;eor;                                                                                                                                                          
4625;Schwerin;FX;28.03.1968;30.03.1968;3;;eor;                                                                                                                                                          
4625;Schwerin;FX;05.04.1968;05.04.1968;1;;eor;                                                                                                                                                          
4625;Schwerin;FX;08.04.1968;08.04.1968;1;;eor;                                                                                                                                                          
4625;Schwerin;FX;10.04.1968;10.04.1968;1;;eor;                                                                                                                                                          
4625;Schwerin;FX;12.04.1968;14.04.1968;3;;eor;                                                                                                                                                          
4625;Schwerin;FX;16.04.1968;22.04.1968;7;;eor;                                                                                                                                                          
4625;Schwerin;FX;24.04.1968;29.04.1968;6;;eor;                                                                                                                                                          
4625;Schwerin;FX;03.05.1968;04.05.1968;2;;eor;                                                                                                                                                          
4625;Schwerin;FX;06.05.1968;09.05.1968;4;;eor;                                                                                                                                                          
4625;Schwerin;FX;12.05.1968;12.05.1968;1;;eor;                                                                                                                                                          
4625;Schwerin;FX;15.05.1968;18.05.1968;4;;eor;                                                                                                                                                          
4625;Schwerin;FX;21.05.1968;24.05.1968;4;;eor;                                                                                                                                                          
4625;Schwerin;FX;26.05.1968;31.05.1968;6;;eor;                                                                                                                                                          
4625;Schwerin;FX;03.06.1968;04.06.1968;2;;eor;                                                                                                                                                          
4625;Schwerin;FX;06.06.1968;08.06.1968;3;;eor;                                                                                                                                                          
4625;Schwerin;FX;10.06.1968;10.06.1968;1;;eor;                                                                                                                                                          
4625;Schwerin;FX;13.06.1968;16.06.1968;4;;eor;                                                                                                                                                          
4625;Schwerin;FX;19.06.1968;20.06.1968;2;;eor;                                                                                                                                                          
4625;Schwerin;FX;22.06.1968;23.06.1968;2;;eor;                                                                                                                                                          
4625;Schwerin;FX;25.06.1968;25.06.1968;1;;eor;                                                                                                                                                          
4625;Schwerin;FX;30.06.1968;02.07.1968;3;;eor;                                                                                                                                                          
4625;Schwerin;FX;04.07.1968;06.07.1968;3;;eor;                                                                                                                                                          
4625;Schwerin;FX;08.07.1968;10.07.1968;3;;eor;                                                                                                                                                          
4625;Schwerin;FX;13.07.1968;14.07.1968;2;;eor;                                                                                                                                                          
4625;Schwerin;FX;17.07.1968;19.07.1968;3;;eor;                                                                                                                                                          
4625;Schwerin;FX;21.07.1968;24.07.1968;4;;eor;                                                                                                                                                          
4625;Schwerin;FX;27.07.1968;02.08.1968;7;;eor;                                                                                                                                                          
4625;Schwerin;FX;04.08.1968;05.08.1968;2;;eor;                                                                                                                                                          
4625;Schwerin;FX;07.08.1968;10.08.1968;4;;eor;                                                                                                                                                          
4625;Schwerin;FX;13.08.1968;14.08.1968;2;;eor;                                                                                                                                                          
4625;Schwerin;FX;20.08.1968;30.08.1968;11;;eor;                                                                                                                                                         
4625;Schwerin;FX;02.09.1968;14.09.1968;13;;eor;                                                                                                                                                         
4625;Schwerin;FX;18.09.1968;19.09.1968;2;;eor;                                                                                                                                                          
4625;Schwerin;FX;26.09.1968;29.09.1968;4;;eor;                                                                                                                                                          
4625;Schwerin;FX;02.10.1968;05.10.1968;4;;eor;                                                                                                                                                          
4625;Schwerin;FX;08.10.1968;10.10.1968;3;;eor;                                                                                                                                                          
4625;Schwerin;FX;15.10.1968;15.10.1968;1;;eor;                                                                                                                                                          
4625;Schwerin;FX;19.10.1968;28.10.1968;10;;eor;                                                                                                                                                         
4625;Schwerin;FX;31.10.1968;03.11.1968;4;;eor;                                                                                                                                                          
4625;Schwerin;FX;08.11.1968;09.11.1968;2;;eor;                                                                                                                                                          
4625;Schwerin;FX;11.11.1968;13.11.1968;3;;eor;                                                                                                                                                          
4625;Schwerin;FX;18.11.1968;23.11.1968;6;;eor;                                                                                                                                                          
4625;Schwerin;FX;25.11.1968;08.12.1968;14;;eor;                                                                                                                                                         
4625;Schwerin;FX;11.12.1968;20.12.1968;10;;eor;                                                                                                                                                         
4625;Schwerin;FX;22.12.1968;22.12.1968;1;;eor;                                                                                                                                                          
4625;Schwerin;FX;25.12.1968;30.12.1968;6;;eor;                                                                                                                                                          
4625;Schwerin;FX;01.01.1969;02.01.1969;2;;eor;                                                                                                                                                          
4625;Schwerin;FX;04.01.1969;22.01.1969;19;;eor;                                                                                                                                                         
4625;Schwerin;FX;24.01.1969;28.01.1969;5;;eor;                                                                                                                                                          
4625;Schwerin;FX;05.02.1969;07.02.1969;3;;eor;                                                                                                                                                          
4625;Schwerin;FX;09.02.1969;14.02.1969;6;;eor;                                                                                                                                                          
4625;Schwerin;FX;17.02.1969;23.02.1969;7;;eor;                                                                                                                                                          
4625;Schwerin;FX;26.02.1969;07.03.1969;10;;eor;                                                                                                                                                         
4625;Schwerin;FX;10.03.1969;12.03.1969;3;;eor;                                                                                                                                                          
4625;Schwerin;FX;21.03.1969;21.03.1969;1;;eor;                                                                                                                                                          
4625;Schwerin;FX;23.03.1969;24.03.1969;2;;eor;                                                                                                                                                          
4625;Schwerin;FX;27.03.1969;29.03.1969;3;;eor;                                                                                                                                                          
4625;Schwerin;FX;03.04.1969;09.04.1969;7;;eor;                                                                                                                                                          
4625;Schwerin;FX;18.04.1969;20.04.1969;3;;eor;                                                                                                                                                          
4625;Schwerin;FX;22.04.1969;26.04.1969;5;;eor;                                                                                                                                                          
4625;Schwerin;FX;28.04.1969;30.04.1969;3;;eor;                                                                                                                                                          
4625;Schwerin;FX;02.05.1969;10.05.1969;9;;eor;                                                                                                                                                          
4625;Schwerin;FX;13.05.1969;13.05.1969;1;;eor;                                                                                                                                                          
4625;Schwerin;FX;22.05.1969;23.05.1969;2;;eor;                                                                                                                                                          
4625;Schwerin;FX;27.05.1969;28.05.1969;2;;eor;                                                                                                                                                          
4625;Schwerin;FX;31.05.1969;01.06.1969;2;;eor;                                                                                                                                                          
4625;Schwerin;FX;03.06.1969;04.06.1969;2;;eor;                                                                                                                                                          
4625;Schwerin;FX;07.06.1969;16.06.1969;10;;eor;                                                                                                                                                         
4625;Schwerin;FX;18.06.1969;18.06.1969;1;;eor;                                                                                                                                                          
4625;Schwerin;FX;20.06.1969;23.06.1969;4;;eor;                                                                                                                                                          
4625;Schwerin;FX;25.06.1969;27.06.1969;3;;eor;                                                                                                                                                          
4625;Schwerin;FX;30.06.1969;06.07.1969;7;;eor;                                                                                                                                                          
4625;Schwerin;FX;09.07.1969;09.07.1969;1;;eor;                                                                                                                                                          
4625;Schwerin;FX;11.07.1969;11.07.1969;1;;eor;                                                                                                                                                          
4625;Schwerin;FX;15.07.1969;16.07.1969;2;;eor;                                                                                                                                                          
4625;Schwerin;FX;18.07.1969;18.07.1969;1;;eor;                                                                                                                                                          
4625;Schwerin;FX;21.07.1969;30.07.1969;10;;eor;                                                                                                                                                         
4625;Schwerin;FX;01.08.1969;05.08.1969;5;;eor;                                                                                                                                                          
4625;Schwerin;FX;07.08.1969;15.08.1969;9;;eor;                                                                                                                                                          
4625;Schwerin;FX;17.08.1969;20.08.1969;4;;eor;                                                                                                                                                          
4625;Schwerin;FX;23.08.1969;23.08.1969;1;;eor;                                                                                                                                                          
4625;Schwerin;FX;26.08.1969;26.08.1969;1;;eor;                                                                                                                                                          
4625;Schwerin;FX;28.08.1969;29.08.1969;2;;eor;                                                                                                                                                          
4625;Schwerin;FX;31.08.1969;02.09.1969;3;;eor;                                                                                                                                                          
4625;Schwerin;FX;04.09.1969;16.09.1969;13;;eor;                                                                                                                                                         
4625;Schwerin;FX;19.09.1969;19.09.1969;1;;eor;                                                                                                                                                          
4625;Schwerin;FX;24.09.1969;25.09.1969;2;;eor;                                                                                                                                                          
4625;Schwerin;FX;28.09.1969;28.09.1969;1;;eor;                                                                                                                                                          
4625;Schwerin;FX;30.09.1969;30.09.1969;1;;eor;                                                                                                                                                          
4625;Schwerin;FX;03.10.1969;03.10.1969;1;;eor;                                                                                                                                                          
4625;Schwerin;FX;05.10.1969;23.10.1969;19;;eor;                                                                                                                                                         
4625;Schwerin;FX;25.10.1969;25.10.1969;1;;eor;                                                                                                                                                          
4625;Schwerin;FX;06.11.1969;06.11.1969;1;;eor;                                                                                                                                                          
4625;Schwerin;FX;14.11.1969;15.11.1969;2;;eor;                                                                                                                                                          
4625;Schwerin;FX;22.11.1969;25.11.1969;4;;eor;                                                                                                                                                          
4625;Schwerin;FX;30.11.1969;01.12.1969;2;;eor;                                                                                                                                                          
4625;Schwerin;FX;03.12.1969;07.12.1969;5;;eor;                                                                                                                                                          
4625;Schwerin;FX;09.12.1969;14.12.1969;6;;eor;                                                                                                                                                          
4625;Schwerin;FX;17.12.1969;17.12.1969;1;;eor;                                                                                                                                                          
4625;Schwerin;FX;20.12.1969;20.12.1969;1;;eor;                                                                                                                                                          
4625;Schwerin;FX;23.12.1969;29.12.1969;7;;eor;                                                                                                                                                          
4625;Schwerin;FX;31.12.1969;01.01.1970;2;;eor;                                                                                                                                                          
4625;Schwerin;FX;03.01.1970;03.01.1970;1;;eor;                                                                                                                                                          
4625;Schwerin;FX;05.01.1970;08.01.1970;4;;eor;                                                                                                                                                          
4625;Schwerin;FX;11.01.1970;14.01.1970;4;;eor;                                                                                                                                                          
4625;Schwerin;FX;18.01.1970;23.01.1970;6;;eor;                                                                                                                                                          
4625;Schwerin;FX;25.01.1970;01.02.1970;8;;eor;                                                                                                                                                          
4625;Schwerin;FX;05.02.1970;05.02.1970;1;;eor;                                                                                                                                                          
4625;Schwerin;FX;10.02.1970;12.02.1970;3;;eor;                                                                                                                                                          
4625;Schwerin;FX;14.02.1970;15.02.1970;2;;eor;                                                                                                                                                          
4625;Schwerin;FX;19.02.1970;19.02.1970;1;;eor;                                                                                                                                                          
4625;Schwerin;FX;22.02.1970;22.02.1970;1;;eor;                                                                                                                                                          
4625;Schwerin;FX;24.02.1970;26.02.1970;3;;eor;                                                                                                                                                          
4625;Schwerin;FX;28.02.1970;28.02.1970;1;;eor;                                                                                                                                                          
4625;Schwerin;FX;03.03.1970;04.03.1970;2;;eor;                                                                                                                                                          
4625;Schwerin;FX;08.03.1970;16.03.1970;9;;eor;                                                                                                                                                          
4625;Schwerin;FX;23.03.1970;23.03.1970;1;;eor;                                                                                                                                                          
4625;Schwerin;FX;25.03.1970;26.03.1970;2;;eor;                                                                                                                                                          
4625;Schwerin;FX;03.04.1970;03.04.1970;1;;eor;                                                                                                                                                          
4625;Schwerin;FX;07.04.1970;08.04.1970;2;;eor;                                                                                                                                                          
4625;Schwerin;FX;12.04.1970;16.04.1970;5;;eor;                                                                                                                                                          
4625;Schwerin;FX;19.04.1970;20.04.1970;2;;eor;                                                                                                                                                          
4625;Schwerin;FX;26.04.1970;26.04.1970;1;;eor;                                                                                                                                                          
4625;Schwerin;FX;30.04.1970;04.05.1970;5;;eor;                                                                                                                                                          
4625;Schwerin;FX;09.05.1970;09.05.1970;1;;eor;                                                                                                                                                          
4625;Schwerin;FX;13.05.1970;18.05.1970;6;;eor;                                                                                                                                                          
4625;Schwerin;FX;24.05.1970;25.05.1970;2;;eor;                                                                                                                                                          
4625;Schwerin;FX;27.05.1970;29.05.1970;3;;eor;                                                                                                                                                          
4625;Schwerin;FX;31.05.1970;31.05.1970;1;;eor;                                                                                                                                                          
4625;Schwerin;FX;03.06.1970;03.06.1970;1;;eor;                                                                                                                                                          
4625;Schwerin;FX;05.06.1970;07.06.1970;3;;eor;                                                                                                                                                          
4625;Schwerin;FX;10.06.1970;11.06.1970;2;;eor;                                                                                                                                                          
4625;Schwerin;FX;13.06.1970;16.06.1970;4;;eor;                                                                                                                                                          
4625;Schwerin;FX;18.06.1970;22.06.1970;5;;eor;                                                                                                                                                          
4625;Schwerin;FX;24.06.1970;24.06.1970;1;;eor;                                                                                                                                                          
4625;Schwerin;FX;26.06.1970;27.06.1970;2;;eor;                                                                                                                                                          
4625;Schwerin;FX;06.07.1970;09.07.1970;4;;eor;                                                                                                                                                          
4625;Schwerin;FX;16.07.1970;17.07.1970;2;;eor;                                                                                                                                                          
4625;Schwerin;FX;19.07.1970;19.07.1970;1;;eor;                                                                                                                                                          
4625;Schwerin;FX;23.07.1970;24.07.1970;2;;eor;                                                                                                                                                          
4625;Schwerin;FX;27.07.1970;27.07.1970;1;;eor;                                                                                                                                                          
4625;Schwerin;FX;29.07.1970;09.08.1970;12;;eor;                                                                                                                                                         
4625;Schwerin;FX;13.08.1970;13.08.1970;1;;eor;                                                                                                                                                          
4625;Schwerin;FX;15.08.1970;17.08.1970;3;;eor;                                                                                                                                                          
4625;Schwerin;FX;19.08.1970;31.08.1970;13;;eor;                                                                                                                                                         
4625;Schwerin;FX;02.09.1970;02.09.1970;1;;eor;                                                                                                                                                          
4625;Schwerin;FX;07.09.1970;07.09.1970;1;;eor;                                                                                                                                                          
4625;Schwerin;FX;11.09.1970;12.09.1970;2;;eor;                                                                                                                                                          
4625;Schwerin;FX;18.09.1970;20.09.1970;3;;eor;                                                                                                                                                          
4625;Schwerin;FX;22.09.1970;29.09.1970;8;;eor;                                                                                                                                                          
4625;Schwerin;FX;06.10.1970;17.10.1970;12;;eor;                                                                                                                                                         
4625;Schwerin;FX;21.10.1970;21.10.1970;1;;eor;                                                                                                                                                          
4625;Schwerin;FX;24.10.1970;24.10.1970;1;;eor;                                                                                                                                                          
4625;Schwerin;FX;06.11.1970;07.11.1970;2;;eor;                                                                                                                                                          
4625;Schwerin;FX;14.11.1970;17.11.1970;4;;eor;                                                                                                                                                          
4625;Schwerin;FX;21.11.1970;01.12.1970;11;;eor;                                                                                                                                                         
4625;Schwerin;FX;04.12.1970;04.12.1970;1;;eor;                                                                                                                                                          
4625;Schwerin;FX;10.12.1970;13.12.1970;4;;eor;                                                                                                                                                          
4625;Schwerin;FX;15.12.1970;16.12.1970;2;;eor;                                                                                                                                                          
4625;Schwerin;FX;18.12.1970;19.12.1970;2;;eor;                                                                                                                                                          
4625;Schwerin;FX;22.12.1970;23.12.1970;2;;eor;                                                                                                                                                          
4625;Schwerin;FX;25.12.1970;25.12.1970;1;;eor;                                                                                                                                                          
4625;Schwerin;FX;27.12.1970;27.12.1970;1;;eor;                                                                                                                                                          
4625;Schwerin;FX;29.12.1970;29.12.1970;1;;eor;                                                                                                                                                          
4625;Schwerin;FX;31.12.1970;07.01.1971;8;;eor;                                                                                                                                                          
4625;Schwerin;FX;09.01.1971;18.01.1971;10;;eor;                                                                                                                                                         
4625;Schwerin;FX;20.01.1971;22.01.1971;3;;eor;                                                                                                                                                          
4625;Schwerin;FX;27.01.1971;27.01.1971;1;;eor;                                                                                                                                                          
4625;Schwerin;FX;29.01.1971;31.01.1971;3;;eor;                                                                                                                                                          
4625;Schwerin;FX;04.02.1971;05.02.1971;2;;eor;                                                                                                                                                          
4625;Schwerin;FX;07.02.1971;07.02.1971;1;;eor;                                                                                                                                                          
4625;Schwerin;FX;10.02.1971;11.02.1971;2;;eor;                                                                                                                                                          
4625;Schwerin;FX;17.02.1971;22.02.1971;6;;eor;                                                                                                                                                          
4625;Schwerin;FX;27.02.1971;27.02.1971;1;;eor;                                                                                                                                                          
4625;Schwerin;FX;01.03.1971;03.03.1971;3;;eor;                                                                                                                                                          
4625;Schwerin;FX;05.03.1971;07.03.1971;3;;eor;                                                                                                                                                          
4625;Schwerin;FX;14.03.1971;16.03.1971;3;;eor;                                                                                                                                                          
4625;Schwerin;FX;18.03.1971;20.03.1971;3;;eor;                                                                                                                                                          
4625;Schwerin;FX;27.03.1971;28.03.1971;2;;eor;                                                                                                                                                          
4625;Schwerin;FX;30.03.1971;04.04.1971;6;;eor;                                                                                                                                                          
4625;Schwerin;FX;06.04.1971;11.04.1971;6;;eor;                                                                                                                                                          
4625;Schwerin;FX;13.04.1971;15.04.1971;3;;eor;                                                                                                                                                          
4625;Schwerin;FX;19.04.1971;22.04.1971;4;;eor;                                                                                                                                                          
4625;Schwerin;FX;26.04.1971;27.04.1971;2;;eor;                                                                                                                                                          
4625;Schwerin;FX;30.04.1971;06.05.1971;7;;eor;                                                                                                                                                          
4625;Schwerin;FX;09.05.1971;14.05.1971;6;;eor;                                                                                                                                                          
4625;Schwerin;FX;16.05.1971;16.05.1971;1;;eor;                                                                                                                                                          
4625;Schwerin;FX;18.05.1971;21.05.1971;4;;eor;                                                                                                                                                          
4625;Schwerin;FX;26.05.1971;27.05.1971;2;;eor;                                                                                                                                                          
4625;Schwerin;FX;29.05.1971;03.06.1971;6;;eor;                                                                                                                                                          
4625;Schwerin;FX;05.06.1971;05.06.1971;1;;eor;                                                                                                                                                          
4625;Schwerin;FX;07.06.1971;12.06.1971;6;;eor;                                                                                                                                                          
4625;Schwerin;FX;14.06.1971;15.06.1971;2;;eor;                                                                                                                                                          
4625;Schwerin;FX;19.06.1971;21.06.1971;3;;eor;                                                                                                                                                          
4625;Schwerin;FX;24.06.1971;26.06.1971;3;;eor;                                                                                                                                                          
4625;Schwerin;FX;28.06.1971;28.06.1971;1;;eor;                                                                                                                                                          
4625;Schwerin;FX;30.06.1971;30.06.1971;1;;eor;                                                                                                                                                          
4625;Schwerin;FX;02.07.1971;12.07.1971;11;;eor;                                                                                                                                                         
4625;Schwerin;FX;18.07.1971;23.07.1971;6;;eor;                                                                                                                                                          
4625;Schwerin;FX;25.07.1971;25.07.1971;1;;eor;                                                                                                                                                          
4625;Schwerin;FX;29.07.1971;02.08.1971;5;;eor;                                                                                                                                                          
4625;Schwerin;FX;17.08.1971;21.08.1971;5;;eor;                                                                                                                                                          
4625;Schwerin;FX;24.08.1971;26.08.1971;3;;eor;                                                                                                                                                          
4625;Schwerin;FX;03.09.1971;03.09.1971;1;;eor;                                                                                                                                                          
4625;Schwerin;FX;06.09.1971;08.09.1971;3;;eor;                                                                                                                                                          
4625;Schwerin;FX;11.09.1971;17.09.1971;7;;eor;                                                                                                                                                          
4625;Schwerin;FX;19.09.1971;23.09.1971;5;;eor;                                                                                                                                                          
4625;Schwerin;FX;25.09.1971;03.10.1971;9;;eor;                                                                                                                                                          
4625;Schwerin;FX;05.10.1971;06.10.1971;2;;eor;                                                                                                                                                          
4625;Schwerin;FX;12.10.1971;12.10.1971;1;;eor;                                                                                                                                                          
4625;Schwerin;FX;14.10.1971;15.10.1971;2;;eor;                                                                                                                                                          
