Stations_ID;Stations_Name;Parameter;Von_Datum;Bis_Datum;Anzahl_Fehlwerte;Beschreibung;eor;                                                                                                              
856;Chieming;TMK;05.09.1998;07.09.1998;3;;eor;                                                                                                                                                          
856;Chieming;TMK;10.09.1998;10.09.1998;1;;eor;                                                                                                                                                          
856;Chieming;TMK;13.09.1998;14.09.1998;2;;eor;                                                                                                                                                          
856;Chieming;TMK;17.09.1998;19.09.1998;3;;eor;                                                                                                                                                          
856;Chieming;TMK;22.09.1998;24.09.1998;3;;eor;                                                                                                                                                          
856;Chieming;TMK;28.09.1998;02.10.1998;5;;eor;                                                                                                                                                          
856;Chieming;TMK;05.10.1998;05.10.1998;1;;eor;                                                                                                                                                          
856;Chieming;TMK;07.10.1998;08.10.1998;2;;eor;                                                                                                                                                          
856;Chieming;TMK;13.10.1998;15.10.1998;3;;eor;                                                                                                                                                          
856;Chieming;TMK;17.10.1998;17.10.1998;1;;eor;                                                                                                                                                          
856;Chieming;TMK;21.10.1998;24.10.1998;4;;eor;                                                                                                                                                          
856;Chieming;TMK;28.10.1998;05.11.1998;9;;eor;                                                                                                                                                          
856;Chieming;TMK;07.11.1998;07.11.1998;1;;eor;                                                                                                                                                          
856;Chieming;TMK;09.11.1998;09.11.1998;1;;eor;                                                                                                                                                          
856;Chieming;TMK;11.11.1998;12.11.1998;2;;eor;                                                                                                                                                          
856;Chieming;TMK;14.11.1998;14.11.1998;1;;eor;                                                                                                                                                          
856;Chieming;TMK;16.11.1998;17.11.1998;2;;eor;                                                                                                                                                          
856;Chieming;TMK;19.11.1998;20.11.1998;2;;eor;                                                                                                                                                          
856;Chieming;TMK;22.11.1998;22.11.1998;1;;eor;                                                                                                                                                          
856;Chieming;TMK;24.11.1998;24.11.1998;1;;eor;                                                                                                                                                          
856;Chieming;TMK;26.11.1998;27.11.1998;2;;eor;                                                                                                                                                          
856;Chieming;TMK;29.11.1998;30.11.1998;2;;eor;                                                                                                                                                          
856;Chieming;TMK;03.12.1998;03.12.1998;1;;eor;                                                                                                                                                          
856;Chieming;TMK;05.12.1998;19.12.1998;15;;eor;                                                                                                                                                         
856;Chieming;TMK;21.12.1998;23.12.1998;3;;eor;                                                                                                                                                          
856;Chieming;TMK;25.12.1998;27.12.1998;3;;eor;                                                                                                                                                          
856;Chieming;TMK;30.12.1998;31.12.1998;2;;eor;                                                                                                                                                          
856;Chieming;TMK;02.01.1999;04.01.1999;3;;eor;                                                                                                                                                          
856;Chieming;TMK;06.01.1999;10.01.1999;5;;eor;                                                                                                                                                          
856;Chieming;TMK;15.01.1999;15.01.1999;1;;eor;                                                                                                                                                          
856;Chieming;TMK;18.01.1999;22.01.1999;5;;eor;                                                                                                                                                          
856;Chieming;TMK;25.01.1999;26.01.1999;2;;eor;                                                                                                                                                          
856;Chieming;TMK;28.01.1999;29.01.1999;2;;eor;                                                                                                                                                          
856;Chieming;TMK;31.01.1999;01.02.1999;2;;eor;                                                                                                                                                          
856;Chieming;TMK;03.02.1999;03.02.1999;1;;eor;                                                                                                                                                          
856;Chieming;TMK;06.02.1999;06.02.1999;1;;eor;                                                                                                                                                          
856;Chieming;TMK;08.02.1999;09.02.1999;2;;eor;                                                                                                                                                          
856;Chieming;TMK;12.02.1999;12.02.1999;1;;eor;                                                                                                                                                          
856;Chieming;TMK;14.02.1999;15.02.1999;2;;eor;                                                                                                                                                          
856;Chieming;TMK;17.02.1999;23.02.1999;7;;eor;                                                                                                                                                          
856;Chieming;TMK;25.02.1999;25.02.1999;1;;eor;                                                                                                                                                          
856;Chieming;TMK;27.02.1999;27.02.1999;1;;eor;                                                                                                                                                          
856;Chieming;TMK;02.03.1999;06.03.1999;5;;eor;                                                                                                                                                          
856;Chieming;TMK;08.03.1999;09.03.1999;2;;eor;                                                                                                                                                          
856;Chieming;TMK;12.03.1999;12.03.1999;1;;eor;                                                                                                                                                          
856;Chieming;TMK;14.03.1999;17.03.1999;4;;eor;                                                                                                                                                          
856;Chieming;TMK;22.03.1999;23.03.1999;2;;eor;                                                                                                                                                          
856;Chieming;TMK;26.03.1999;28.03.1999;3;;eor;                                                                                                                                                          
856;Chieming;TMK;31.03.1999;02.04.1999;3;;eor;                                                                                                                                                          
856;Chieming;TMK;04.04.1999;04.04.1999;1;;eor;                                                                                                                                                          
856;Chieming;TMK;06.04.1999;10.04.1999;5;;eor;                                                                                                                                                          
856;Chieming;TMK;12.04.1999;12.04.1999;1;;eor;                                                                                                                                                          
856;Chieming;TMK;15.04.1999;16.04.1999;2;;eor;                                                                                                                                                          
856;Chieming;TMK;18.04.1999;23.04.1999;6;;eor;                                                                                                                                                          
856;Chieming;TMK;29.04.1999;29.04.1999;1;;eor;                                                                                                                                                          
856;Chieming;TMK;01.05.1999;04.05.1999;4;;eor;                                                                                                                                                          
856;Chieming;TMK;06.05.1999;08.05.1999;3;;eor;                                                                                                                                                          
856;Chieming;TMK;10.05.1999;12.05.1999;3;;eor;                                                                                                                                                          
856;Chieming;TMK;17.05.1999;19.05.1999;3;;eor;                                                                                                                                                          
856;Chieming;TMK;21.05.1999;21.05.1999;1;;eor;                                                                                                                                                          
856;Chieming;TMK;24.05.1999;27.05.1999;4;;eor;                                                                                                                                                          
856;Chieming;TMK;31.05.1999;31.05.1999;1;;eor;                                                                                                                                                          
856;Chieming;TMK;02.06.1999;15.06.1999;14;;eor;                                                                                                                                                         
856;Chieming;TMK;05.07.1999;05.07.1999;1;;eor;                                                                                                                                                          
856;Chieming;TMK;09.07.1999;10.07.1999;2;;eor;                                                                                                                                                          
856;Chieming;TMK;31.08.1999;31.08.1999;1;;eor;                                                                                                                                                          
856;Chieming;TMK;05.11.1999;05.11.1999;1;;eor;                                                                                                                                                          
856;Chieming;TMK;09.11.1999;09.11.1999;1;;eor;                                                                                                                                                          
856;Chieming;TMK;06.12.1999;06.12.1999;1;;eor;                                                                                                                                                          
856;Chieming;TMK;21.12.1999;21.12.1999;1;;eor;                                                                                                                                                          
856;Chieming;TMK;25.12.1999;25.12.1999;1;;eor;                                                                                                                                                          
856;Chieming;TMK;31.12.1999;31.12.1999;1;;eor;                                                                                                                                                          
856;Chieming;TMK;14.04.2000;14.04.2000;1;;eor;                                                                                                                                                          
856;Chieming;TMK;30.05.2000;30.05.2000;1;;eor;                                                                                                                                                          
856;Chieming;TMK;14.06.2000;05.07.2000;22;;eor;                                                                                                                                                         
856;Chieming;TMK;12.07.2000;12.07.2000;1;;eor;                                                                                                                                                          
856;Chieming;TMK;18.07.2000;18.07.2000;1;;eor;                                                                                                                                                          
856;Chieming;TMK;01.08.2000;31.08.2000;31;;eor;                                                                                                                                                         
856;Chieming;TMK;03.09.2000;03.09.2000;1;;eor;                                                                                                                                                          
856;Chieming;TMK;06.09.2000;08.09.2000;3;;eor;                                                                                                                                                          
856;Chieming;TMK;10.09.2000;13.09.2000;4;;eor;                                                                                                                                                          
856;Chieming;TMK;15.09.2000;19.09.2000;5;;eor;                                                                                                                                                          
856;Chieming;TMK;21.09.2000;26.09.2000;6;;eor;                                                                                                                                                          
856;Chieming;TMK;04.10.2000;04.10.2000;1;;eor;                                                                                                                                                          
856;Chieming;TMK;08.10.2000;08.10.2000;1;;eor;                                                                                                                                                          
856;Chieming;TMK;12.10.2000;12.10.2000;1;;eor;                                                                                                                                                          
856;Chieming;TMK;17.10.2000;17.10.2000;1;;eor;                                                                                                                                                          
856;Chieming;TMK;30.10.2000;30.10.2000;1;;eor;                                                                                                                                                          
856;Chieming;TMK;09.11.2000;09.11.2000;1;;eor;                                                                                                                                                          
856;Chieming;TMK;14.11.2000;14.11.2000;1;;eor;                                                                                                                                                          
856;Chieming;TMK;27.11.2000;27.11.2000;1;;eor;                                                                                                                                                          
856;Chieming;TMK;02.12.2000;02.12.2000;1;;eor;                                                                                                                                                          
856;Chieming;TMK;05.12.2000;06.12.2000;2;;eor;                                                                                                                                                          
856;Chieming;TMK;14.12.2000;18.12.2000;5;;eor;                                                                                                                                                          
856;Chieming;TMK;20.12.2000;21.12.2000;2;;eor;                                                                                                                                                          
856;Chieming;TMK;24.12.2000;27.12.2000;4;;eor;                                                                                                                                                          
856;Chieming;TMK;29.12.2000;29.12.2000;1;;eor;                                                                                                                                                          
856;Chieming;TMK;02.01.2001;03.01.2001;2;;eor;                                                                                                                                                          
856;Chieming;TMK;05.01.2001;05.01.2001;1;;eor;                                                                                                                                                          
856;Chieming;TMK;07.01.2001;08.01.2001;2;;eor;                                                                                                                                                          
856;Chieming;TMK;18.01.2001;21.01.2001;4;;eor;                                                                                                                                                          
856;Chieming;TMK;24.01.2001;24.01.2001;1;;eor;                                                                                                                                                          
856;Chieming;TMK;29.01.2001;29.01.2001;1;;eor;                                                                                                                                                          
856;Chieming;TMK;03.02.2001;04.02.2001;2;;eor;                                                                                                                                                          
856;Chieming;TMK;10.02.2001;11.02.2001;2;;eor;                                                                                                                                                          
856;Chieming;TMK;19.02.2001;21.02.2001;3;;eor;                                                                                                                                                          
856;Chieming;TMK;10.03.2001;10.03.2001;1;;eor;                                                                                                                                                          
856;Chieming;TMK;29.05.2001;29.05.2001;1;;eor;                                                                                                                                                          
856;Chieming;TMK;25.06.2001;25.06.2001;1;;eor;                                                                                                                                                          
856;Chieming;TMK;16.01.2002;17.01.2002;2;;eor;                                                                                                                                                          
856;Chieming;TMK;03.05.2002;03.05.2002;1;;eor;                                                                                                                                                          
856;Chieming;TMK;26.06.2002;28.06.2002;3;;eor;                                                                                                                                                          
856;Chieming;TMK;27.10.2002;27.10.2002;1;;eor;                                                                                                                                                          
856;Chieming;TMK;14.04.2003;15.04.2003;2;;eor;                                                                                                                                                          
856;Chieming;TMK;05.10.2003;05.10.2003;1;;eor;                                                                                                                                                          
856;Chieming;TMK;14.02.2004;14.02.2004;1;;eor;                                                                                                                                                          
856;Chieming;TMK;27.03.2004;28.03.2004;2;;eor;                                                                                                                                                          
856;Chieming;TMK;02.05.2004;03.05.2004;2;;eor;                                                                                                                                                          
856;Chieming;TMK;05.04.2005;05.04.2005;1;;eor;                                                                                                                                                          
856;Chieming;TMK;03.05.2005;04.05.2005;2;;eor;                                                                                                                                                          
856;Chieming;TMK;14.07.2005;15.07.2005;2;;eor;                                                                                                                                                          
856;Chieming;TMK;24.07.2005;24.07.2005;1;;eor;                                                                                                                                                          
856;Chieming;TMK;15.11.2006;15.11.2006;1;;eor;                                                                                                                                                          
856;Chieming;TMK;01.06.2011;01.06.2011;1;;eor;                                                                                                                                                          
856;Chieming;TMK;06.08.2012;06.08.2012;1;;eor;                                                                                                                                                          
856;Chieming;TMK;04.06.2016;11.06.2016;8;;eor;                                                                                                                                                          
856;Chieming;TXK;02.01.1998;02.01.1998;1;;eor;                                                                                                                                                          
856;Chieming;TXK;04.01.1998;05.01.1998;2;;eor;                                                                                                                                                          
856;Chieming;TXK;10.01.1998;10.01.1998;1;;eor;                                                                                                                                                          
856;Chieming;TXK;23.01.1998;23.01.1998;1;;eor;                                                                                                                                                          
856;Chieming;TXK;25.01.1998;25.01.1998;1;;eor;                                                                                                                                                          
856;Chieming;TXK;29.01.1998;29.01.1998;1;;eor;                                                                                                                                                          
856;Chieming;TXK;31.01.1998;04.02.1998;5;;eor;                                                                                                                                                          
856;Chieming;TXK;15.02.1998;15.02.1998;1;;eor;                                                                                                                                                          
856;Chieming;TXK;23.02.1998;23.02.1998;1;;eor;                                                                                                                                                          
856;Chieming;TXK;03.03.1998;03.03.1998;1;;eor;                                                                                                                                                          
856;Chieming;TXK;12.03.1998;12.03.1998;1;;eor;                                                                                                                                                          
856;Chieming;TXK;14.03.1998;14.03.1998;1;;eor;                                                                                                                                                          
856;Chieming;TXK;16.03.1998;20.03.1998;5;;eor;                                                                                                                                                          
856;Chieming;TXK;23.03.1998;24.03.1998;2;;eor;                                                                                                                                                          
856;Chieming;TXK;30.03.1998;30.03.1998;1;;eor;                                                                                                                                                          
856;Chieming;TXK;02.04.1998;02.04.1998;1;;eor;                                                                                                                                                          
856;Chieming;TXK;06.04.1998;06.04.1998;1;;eor;                                                                                                                                                          
856;Chieming;TXK;08.04.1998;08.04.1998;1;;eor;                                                                                                                                                          
856;Chieming;TXK;13.04.1998;13.04.1998;1;;eor;                                                                                                                                                          
856;Chieming;TXK;15.04.1998;15.04.1998;1;;eor;                                                                                                                                                          
856;Chieming;TXK;17.04.1998;17.04.1998;1;;eor;                                                                                                                                                          
856;Chieming;TXK;21.04.1998;21.04.1998;1;;eor;                                                                                                                                                          
856;Chieming;TXK;29.04.1998;29.04.1998;1;;eor;                                                                                                                                                          
856;Chieming;TXK;02.05.1998;02.05.1998;1;;eor;                                                                                                                                                          
856;Chieming;TXK;04.05.1998;06.05.1998;3;;eor;                                                                                                                                                          
856;Chieming;TXK;08.05.1998;09.05.1998;2;;eor;                                                                                                                                                          
856;Chieming;TXK;13.05.1998;15.05.1998;3;;eor;                                                                                                                                                          
856;Chieming;TXK;20.05.1998;23.05.1998;4;;eor;                                                                                                                                                          
856;Chieming;TXK;25.05.1998;26.05.1998;2;;eor;                                                                                                                                                          
856;Chieming;TXK;30.05.1998;01.06.1998;3;;eor;                                                                                                                                                          
856;Chieming;TXK;03.06.1998;03.06.1998;1;;eor;                                                                                                                                                          
856;Chieming;TXK;06.06.1998;06.06.1998;1;;eor;                                                                                                                                                          
856;Chieming;TXK;09.06.1998;10.06.1998;2;;eor;                                                                                                                                                          
856;Chieming;TXK;12.06.1998;12.06.1998;1;;eor;                                                                                                                                                          
856;Chieming;TXK;14.06.1998;14.06.1998;1;;eor;                                                                                                                                                          
856;Chieming;TXK;30.06.1998;30.06.1998;1;;eor;                                                                                                                                                          
856;Chieming;TXK;03.07.1998;06.07.1998;4;;eor;                                                                                                                                                          
856;Chieming;TXK;13.07.1998;15.07.1998;3;;eor;                                                                                                                                                          
