Stations_ID;Stations_Name;Parameter;Von_Datum;Bis_Datum;Anzahl_Fehlwerte;Beschreibung;eor;                                                                                                              
1346;Feldberg/Schwarzwald;FX;13.08.1961;13.08.1961;1;;eor;                                                                                                                                              
1346;Feldberg/Schwarzwald;FX;24.08.1961;25.08.1961;2;;eor;                                                                                                                                              
1346;Feldberg/Schwarzwald;FX;30.08.1961;02.09.1961;4;;eor;                                                                                                                                              
1346;Feldberg/Schwarzwald;FX;04.09.1961;04.09.1961;1;;eor;                                                                                                                                              
1346;Feldberg/Schwarzwald;FX;09.09.1961;10.09.1961;2;;eor;                                                                                                                                              
1346;Feldberg/Schwarzwald;FX;19.09.1961;20.09.1961;2;;eor;                                                                                                                                              
1346;Feldberg/Schwarzwald;FX;23.09.1961;25.09.1961;3;;eor;                                                                                                                                              
1346;Feldberg/Schwarzwald;FX;10.10.1961;10.10.1961;1;;eor;                                                                                                                                              
1346;Feldberg/Schwarzwald;FX;30.10.1961;01.11.1961;3;;eor;                                                                                                                                              
1346;Feldberg/Schwarzwald;FX;16.11.1961;18.11.1961;3;;eor;                                                                                                                                              
1346;Feldberg/Schwarzwald;FX;22.11.1961;24.11.1961;3;;eor;                                                                                                                                              
1346;Feldberg/Schwarzwald;FX;22.12.1961;22.12.1961;1;;eor;                                                                                                                                              
1346;Feldberg/Schwarzwald;FX;25.12.1961;25.12.1961;1;;eor;                                                                                                                                              
1346;Feldberg/Schwarzwald;FX;19.02.1962;19.02.1962;1;;eor;                                                                                                                                              
1346;Feldberg/Schwarzwald;FX;01.03.1962;01.03.1962;1;;eor;                                                                                                                                              
1346;Feldberg/Schwarzwald;FX;11.04.1962;12.04.1962;2;;eor;                                                                                                                                              
1346;Feldberg/Schwarzwald;FX;24.04.1962;24.04.1962;1;;eor;                                                                                                                                              
1346;Feldberg/Schwarzwald;FX;05.05.1962;05.05.1962;1;;eor;                                                                                                                                              
1346;Feldberg/Schwarzwald;FX;12.05.1962;12.05.1962;1;;eor;                                                                                                                                              
1346;Feldberg/Schwarzwald;FX;10.06.1962;10.06.1962;1;;eor;                                                                                                                                              
1346;Feldberg/Schwarzwald;FX;12.06.1962;12.06.1962;1;;eor;                                                                                                                                              
1346;Feldberg/Schwarzwald;FX;17.06.1962;17.06.1962;1;;eor;                                                                                                                                              
1346;Feldberg/Schwarzwald;FX;20.06.1962;20.06.1962;1;;eor;                                                                                                                                              
1346;Feldberg/Schwarzwald;FX;22.06.1962;22.06.1962;1;;eor;                                                                                                                                              
1346;Feldberg/Schwarzwald;FX;25.06.1962;25.06.1962;1;;eor;                                                                                                                                              
1346;Feldberg/Schwarzwald;FX;30.06.1962;01.07.1962;2;;eor;                                                                                                                                              
1346;Feldberg/Schwarzwald;FX;06.07.1962;09.07.1962;4;;eor;                                                                                                                                              
1346;Feldberg/Schwarzwald;FX;17.07.1962;18.07.1962;2;;eor;                                                                                                                                              
1346;Feldberg/Schwarzwald;FX;23.07.1962;23.07.1962;1;;eor;                                                                                                                                              
1346;Feldberg/Schwarzwald;FX;28.07.1962;01.08.1962;5;;eor;                                                                                                                                              
1346;Feldberg/Schwarzwald;FX;09.08.1962;09.08.1962;1;;eor;                                                                                                                                              
1346;Feldberg/Schwarzwald;FX;13.08.1962;13.08.1962;1;;eor;                                                                                                                                              
1346;Feldberg/Schwarzwald;FX;19.08.1962;20.08.1962;2;;eor;                                                                                                                                              
1346;Feldberg/Schwarzwald;FX;28.08.1962;28.08.1962;1;;eor;                                                                                                                                              
1346;Feldberg/Schwarzwald;FX;30.08.1962;31.08.1962;2;;eor;                                                                                                                                              
1346;Feldberg/Schwarzwald;FX;21.09.1962;23.09.1962;3;;eor;                                                                                                                                              
1346;Feldberg/Schwarzwald;FX;27.09.1962;27.09.1962;1;;eor;                                                                                                                                              
1346;Feldberg/Schwarzwald;FX;04.10.1962;05.10.1962;2;;eor;                                                                                                                                              
1346;Feldberg/Schwarzwald;FX;11.10.1962;11.10.1962;1;;eor;                                                                                                                                              
1346;Feldberg/Schwarzwald;FX;14.10.1962;14.10.1962;1;;eor;                                                                                                                                              
1346;Feldberg/Schwarzwald;FX;24.10.1962;25.10.1962;2;;eor;                                                                                                                                              
1346;Feldberg/Schwarzwald;FX;10.11.1962;11.11.1962;2;;eor;                                                                                                                                              
1346;Feldberg/Schwarzwald;FX;14.11.1962;14.11.1962;1;;eor;                                                                                                                                              
1346;Feldberg/Schwarzwald;FX;16.11.1962;16.11.1962;1;;eor;                                                                                                                                              
1346;Feldberg/Schwarzwald;FX;20.11.1962;20.11.1962;1;;eor;                                                                                                                                              
1346;Feldberg/Schwarzwald;FX;23.11.1962;24.11.1962;2;;eor;                                                                                                                                              
1346;Feldberg/Schwarzwald;FX;07.12.1962;07.12.1962;1;;eor;                                                                                                                                              
1346;Feldberg/Schwarzwald;FX;25.12.1962;27.12.1962;3;;eor;                                                                                                                                              
1346;Feldberg/Schwarzwald;FX;07.01.1963;07.01.1963;1;;eor;                                                                                                                                              
1346;Feldberg/Schwarzwald;FX;10.01.1963;10.01.1963;1;;eor;                                                                                                                                              
1346;Feldberg/Schwarzwald;FX;04.02.1963;05.02.1963;2;;eor;                                                                                                                                              
1346;Feldberg/Schwarzwald;FX;04.03.1963;05.03.1963;2;;eor;                                                                                                                                              
1346;Feldberg/Schwarzwald;FX;02.04.1963;03.04.1963;2;;eor;                                                                                                                                              
1346;Feldberg/Schwarzwald;FX;08.04.1963;08.04.1963;1;;eor;                                                                                                                                              
1346;Feldberg/Schwarzwald;FX;13.04.1963;13.04.1963;1;;eor;                                                                                                                                              
1346;Feldberg/Schwarzwald;FX;19.04.1963;20.04.1963;2;;eor;                                                                                                                                              
1346;Feldberg/Schwarzwald;FX;23.04.1963;24.04.1963;2;;eor;                                                                                                                                              
1346;Feldberg/Schwarzwald;FX;27.04.1963;29.04.1963;3;;eor;                                                                                                                                              
1346;Feldberg/Schwarzwald;FX;04.05.1963;08.05.1963;5;;eor;                                                                                                                                              
1346;Feldberg/Schwarzwald;FX;12.05.1963;12.05.1963;1;;eor;                                                                                                                                              
1346;Feldberg/Schwarzwald;FX;17.05.1963;17.05.1963;1;;eor;                                                                                                                                              
1346;Feldberg/Schwarzwald;FX;20.05.1963;25.05.1963;6;;eor;                                                                                                                                              
1346;Feldberg/Schwarzwald;FX;05.06.1963;05.06.1963;1;;eor;                                                                                                                                              
1346;Feldberg/Schwarzwald;FX;16.06.1963;17.06.1963;2;;eor;                                                                                                                                              
1346;Feldberg/Schwarzwald;FX;24.06.1963;24.06.1963;1;;eor;                                                                                                                                              
1346;Feldberg/Schwarzwald;FX;29.06.1963;29.06.1963;1;;eor;                                                                                                                                              
1346;Feldberg/Schwarzwald;FX;02.07.1963;02.07.1963;1;;eor;                                                                                                                                              
1346;Feldberg/Schwarzwald;FX;05.07.1963;06.07.1963;2;;eor;                                                                                                                                              
1346;Feldberg/Schwarzwald;FX;18.07.1963;19.07.1963;2;;eor;                                                                                                                                              
1346;Feldberg/Schwarzwald;FX;02.08.1963;02.08.1963;1;;eor;                                                                                                                                              
1346;Feldberg/Schwarzwald;FX;04.09.1963;04.09.1963;1;;eor;                                                                                                                                              
1346;Feldberg/Schwarzwald;FX;09.09.1963;12.09.1963;4;;eor;                                                                                                                                              
1346;Feldberg/Schwarzwald;FX;16.09.1963;17.09.1963;2;;eor;                                                                                                                                              
1346;Feldberg/Schwarzwald;FX;22.09.1963;22.09.1963;1;;eor;                                                                                                                                              
1346;Feldberg/Schwarzwald;FX;08.10.1963;12.10.1963;5;;eor;                                                                                                                                              
1346;Feldberg/Schwarzwald;FX;15.10.1963;15.10.1963;1;;eor;                                                                                                                                              
1346;Feldberg/Schwarzwald;FX;22.10.1963;23.10.1963;2;;eor;                                                                                                                                              
1346;Feldberg/Schwarzwald;FX;29.10.1963;29.10.1963;1;;eor;                                                                                                                                              
1346;Feldberg/Schwarzwald;FX;18.11.1963;18.11.1963;1;;eor;                                                                                                                                              
1346;Feldberg/Schwarzwald;FX;29.11.1963;30.11.1963;2;;eor;                                                                                                                                              
1346;Feldberg/Schwarzwald;FX;05.12.1963;05.12.1963;1;;eor;                                                                                                                                              
1346;Feldberg/Schwarzwald;FX;07.12.1963;07.12.1963;1;;eor;                                                                                                                                              
1346;Feldberg/Schwarzwald;FX;19.01.1964;20.01.1964;2;;eor;                                                                                                                                              
1346;Feldberg/Schwarzwald;FX;26.01.1964;26.01.1964;1;;eor;                                                                                                                                              
1346;Feldberg/Schwarzwald;FX;01.03.1964;01.03.1964;1;;eor;                                                                                                                                              
1346;Feldberg/Schwarzwald;FX;03.03.1964;04.03.1964;2;;eor;                                                                                                                                              
1346;Feldberg/Schwarzwald;FX;10.03.1964;10.03.1964;1;;eor;                                                                                                                                              
1346;Feldberg/Schwarzwald;FX;15.03.1964;15.03.1964;1;;eor;                                                                                                                                              
1346;Feldberg/Schwarzwald;FX;05.04.1964;06.04.1964;2;;eor;                                                                                                                                              
1346;Feldberg/Schwarzwald;FX;09.04.1964;11.04.1964;3;;eor;                                                                                                                                              
1346;Feldberg/Schwarzwald;FX;11.05.1964;12.05.1964;2;;eor;                                                                                                                                              
1346;Feldberg/Schwarzwald;FX;21.05.1964;21.05.1964;1;;eor;                                                                                                                                              
1346;Feldberg/Schwarzwald;FX;23.05.1964;23.05.1964;1;;eor;                                                                                                                                              
1346;Feldberg/Schwarzwald;FX;26.05.1964;26.05.1964;1;;eor;                                                                                                                                              
1346;Feldberg/Schwarzwald;FX;28.05.1964;29.05.1964;2;;eor;                                                                                                                                              
1346;Feldberg/Schwarzwald;FX;11.06.1964;11.06.1964;1;;eor;                                                                                                                                              
1346;Feldberg/Schwarzwald;FX;15.06.1964;16.06.1964;2;;eor;                                                                                                                                              
1346;Feldberg/Schwarzwald;FX;21.06.1964;21.06.1964;1;;eor;                                                                                                                                              
1346;Feldberg/Schwarzwald;FX;23.06.1964;23.06.1964;1;;eor;                                                                                                                                              
1346;Feldberg/Schwarzwald;FX;27.06.1964;27.06.1964;1;;eor;                                                                                                                                              
1346;Feldberg/Schwarzwald;FX;02.07.1964;06.07.1964;5;;eor;                                                                                                                                              
1346;Feldberg/Schwarzwald;FX;14.07.1964;18.07.1964;5;;eor;                                                                                                                                              
1346;Feldberg/Schwarzwald;FX;20.07.1964;20.07.1964;1;;eor;                                                                                                                                              
1346;Feldberg/Schwarzwald;FX;23.07.1964;23.07.1964;1;;eor;                                                                                                                                              
1346;Feldberg/Schwarzwald;FX;30.07.1964;30.07.1964;1;;eor;                                                                                                                                              
1346;Feldberg/Schwarzwald;FX;05.08.1964;05.08.1964;1;;eor;                                                                                                                                              
1346;Feldberg/Schwarzwald;FX;11.08.1964;11.08.1964;1;;eor;                                                                                                                                              
1346;Feldberg/Schwarzwald;FX;14.08.1964;16.08.1964;3;;eor;                                                                                                                                              
1346;Feldberg/Schwarzwald;FX;22.08.1964;25.08.1964;4;;eor;                                                                                                                                              
1346;Feldberg/Schwarzwald;FX;27.08.1964;28.08.1964;2;;eor;                                                                                                                                              
1346;Feldberg/Schwarzwald;FX;04.09.1964;04.09.1964;1;;eor;                                                                                                                                              
1346;Feldberg/Schwarzwald;FX;10.09.1964;10.09.1964;1;;eor;                                                                                                                                              
1346;Feldberg/Schwarzwald;FX;13.09.1964;13.09.1964;1;;eor;                                                                                                                                              
1346;Feldberg/Schwarzwald;FX;25.09.1964;26.09.1964;2;;eor;                                                                                                                                              
1346;Feldberg/Schwarzwald;FX;29.09.1964;01.10.1964;3;;eor;                                                                                                                                              
1346;Feldberg/Schwarzwald;FX;06.10.1964;06.10.1964;1;;eor;                                                                                                                                              
1346;Feldberg/Schwarzwald;FX;13.10.1964;13.10.1964;1;;eor;                                                                                                                                              
1346;Feldberg/Schwarzwald;FX;29.10.1964;01.11.1964;4;;eor;                                                                                                                                              
1346;Feldberg/Schwarzwald;FX;20.11.1964;20.11.1964;1;;eor;                                                                                                                                              
1346;Feldberg/Schwarzwald;FX;25.11.1964;26.11.1964;2;;eor;                                                                                                                                              
1346;Feldberg/Schwarzwald;FX;30.11.1964;30.11.1964;1;;eor;                                                                                                                                              
1346;Feldberg/Schwarzwald;FX;11.12.1964;11.12.1964;1;;eor;                                                                                                                                              
1346;Feldberg/Schwarzwald;FX;24.01.1965;24.01.1965;1;;eor;                                                                                                                                              
1346;Feldberg/Schwarzwald;FX;22.02.1965;24.02.1965;3;;eor;                                                                                                                                              
1346;Feldberg/Schwarzwald;FX;05.03.1965;08.03.1965;4;;eor;                                                                                                                                              
1346;Feldberg/Schwarzwald;FX;11.03.1965;11.03.1965;1;;eor;                                                                                                                                              
1346;Feldberg/Schwarzwald;FX;13.03.1965;13.03.1965;1;;eor;                                                                                                                                              
1346;Feldberg/Schwarzwald;FX;02.04.1965;02.04.1965;1;;eor;                                                                                                                                              
1346;Feldberg/Schwarzwald;FX;07.04.1965;08.04.1965;2;;eor;                                                                                                                                              
1346;Feldberg/Schwarzwald;FX;14.04.1965;14.04.1965;1;;eor;                                                                                                                                              
1346;Feldberg/Schwarzwald;FX;23.05.1965;23.05.1965;1;;eor;                                                                                                                                              
1346;Feldberg/Schwarzwald;FX;26.05.1965;26.05.1965;1;;eor;                                                                                                                                              
1346;Feldberg/Schwarzwald;FX;28.05.1965;28.05.1965;1;;eor;                                                                                                                                              
1346;Feldberg/Schwarzwald;FX;02.06.1965;02.06.1965;1;;eor;                                                                                                                                              
1346;Feldberg/Schwarzwald;FX;05.06.1965;07.06.1965;3;;eor;                                                                                                                                              
1346;Feldberg/Schwarzwald;FX;12.06.1965;13.06.1965;2;;eor;                                                                                                                                              
1346;Feldberg/Schwarzwald;FX;27.06.1965;27.06.1965;1;;eor;                                                                                                                                              
1346;Feldberg/Schwarzwald;FX;29.06.1965;29.06.1965;1;;eor;                                                                                                                                              
1346;Feldberg/Schwarzwald;FX;04.07.1965;04.07.1965;1;;eor;                                                                                                                                              
1346;Feldberg/Schwarzwald;FX;16.07.1965;16.07.1965;1;;eor;                                                                                                                                              
1346;Feldberg/Schwarzwald;FX;18.07.1965;19.07.1965;2;;eor;                                                                                                                                              
1346;Feldberg/Schwarzwald;FX;09.08.1965;10.08.1965;2;;eor;                                                                                                                                              
1346;Feldberg/Schwarzwald;FX;13.08.1965;13.08.1965;1;;eor;                                                                                                                                              
1346;Feldberg/Schwarzwald;FX;15.08.1965;19.08.1965;5;;eor;                                                                                                                                              
1346;Feldberg/Schwarzwald;FX;23.08.1965;23.08.1965;1;;eor;                                                                                                                                              
1346;Feldberg/Schwarzwald;FX;10.09.1965;10.09.1965;1;;eor;                                                                                                                                              
1346;Feldberg/Schwarzwald;FX;24.09.1965;24.09.1965;1;;eor;                                                                                                                                              
1346;Feldberg/Schwarzwald;FX;03.10.1965;08.10.1965;6;;eor;                                                                                                                                              
1346;Feldberg/Schwarzwald;FX;23.10.1965;23.10.1965;1;;eor;                                                                                                                                              
